match_date,season,league,home_team,away_team,home_elo,away_elo,elo_diff,home_expected,home_g2_rating,away_g2_rating,g2_diff,home_g2_uncertainty,home_form,away_form,form_diff,home_goals_scored_avg,home_goals_conceded_avg,away_goals_scored_avg,away_goals_conceded_avg,home_result_momentum,away_result_momentum,home_score_momentum,away_score_momentum,home_elo_momentum,away_elo_momentum,home_streak,away_streak,momentum_diff,home_days_rest,away_days_rest,home_matches_21d,away_matches_21d,rest_asymmetry,home_fatigue_score,away_fatigue_score,h2h_home_win_rate,h2h_goal_diff_avg,h2h_meetings,h2h_dominance,revenge_factor,home_unbeaten_run,away_unbeaten_run,post_loss_bounce,post_loss_bounce_away,league_encoded,is_early_season,result
2022-08-13,2022-23,EPL,Brentford,Man United,1486.2442666715688,1544.689533071769,-58.445266400200126,0.4878486777887798,1474.5558233546308,1552.8395050981205,-78.28368174348975,68.55253231466216,0.4666666666666667,0.26666666666666666,0.2,1.8,1.8,1.0,1.6,0.39440203562340964,0.11242192921582232,0.5008327550312284,0.39625260235947257,-0.11134689460033996,-0.24648709281078027,0.5,0.2,0.20542511432244587,6,6,1,1,0.0,0.0,0.0,0.0,-2.5,2,-0.45,1,1,0,0,1,1,1,H
2022-08-14,2022-23,Ligue1,Nice,Strasbourg,1559.9615134083995,1551.9097167266418,8.05179668175765,0.5827743852585353,1564.0522039342263,1548.6718795956651,15.380324338561195,62.853741733773894,0.6666666666666666,0.4666666666666667,0.19999999999999996,2.0,1.6,1.2,1.8,0.55470737913486,0.2685634975711311,0.5191533657182512,0.37751561415683554,0.09773543884648916,-0.20032558011216225,0.5,0.3,0.23146066302094903,7,8,1,1,-1.0,-0.05,0.05,0.25,-0.75,4,-0.2,0,2,0,0,1,3,1,D
2022-08-14,2022-23,Bundesliga,Bayern Munich,Wolfsburg,1714.2818614129446,1503.0670882773338,211.2147731356108,0.8181216681240916,1735.5466862670892,1508.48653559486,227.06015067222916,69.64304994069384,0.5333333333333333,0.6,-0.06666666666666665,2.8,1.8,2.2,1.0,0.6287300485773768,0.47490168864214666,0.7093684941013185,0.5437196391394865,0.05344963076170643,0.002195424527765226,0.6,0.5,0.11768285528275085,9,8,1,1,1.0,0.05,-0.05,0.75,1.5,4,0.3,0,3,5,0,0,0,1,H
2022-08-14,2022-23,Bundesliga,Mainz,Union Berlin,1512.0455357009444,1583.2673337892122,-71.22179808826786,0.4694973024744466,1508.0311997023432,1586.4567875490234,-78.42558784668017,63.41548327004188,0.6666666666666666,0.8666666666666667,-0.20000000000000007,1.8,2.0,2.6,1.2,0.7702984038861902,0.9375433726578764,0.549618320610687,0.6652324774462179,0.10398148393373048,0.1179244912452691,0.6,0.8,-0.12420053322968894,8,8,1,1,0.0,0.0,0.0,0.25,-1.5,4,-0.2,1,4,8,0,0,0,1,D
2022-08-14,2022-23,EPL,Chelsea,Tottenham,1634.415322991117,1619.8789709062548,14.536352084862074,0.5918216486248719,1636.2669543964807,1617.0590402283474,19.207914168133357,64.77370888043887,0.7333333333333333,0.8666666666666667,-0.13333333333333341,1.8,0.8,2.8,0.4,0.8584316446911866,0.9625260235947257,0.597501734906315,0.8039555863983345,0.09484993503253464,0.1191622130808787,0.7,0.9,-0.13371512711097577,8,8,1,1,0.0,0.0,0.0,0.75,1.5,4,0.3,0,5,7,0,0,1,1,D
2022-08-14,2022-23,SerieA,Salernitana,Roma,1423.3083531917232,1579.2365487713798,-155.92819557965663,0.35211127567361555,1397.4532011934657,1579.896945986376,-182.44374479291037,73.65698572963849,0.4,0.3333333333333333,0.06666666666666671,1.0,1.6,1.0,1.2,0.25121443442054125,0.5517002081887578,0.33587786259541985,0.5876474670367801,-0.14043478580357488,0.12397063884013505,0.4,0.6,-0.2541652007133217,84,86,0,0,-2.0,-0.1,0.1,0.0,-2.5,2,-0.45,1,0,2,1,0,4,1,A
2022-08-14,2022-23,SerieA,Spezia,Empoli,1410.8235449300946,1455.7971346056784,-44.97358967558375,0.5072330813090014,1401.8758666845463,1446.700861830806,-44.82499514625965,64.43630852027427,0.2,0.4666666666666667,-0.26666666666666666,1.6,2.8,1.6,2.0,0.26023594725884797,0.5766828591256071,0.34968771686328937,0.499028452463567,-0.06119861870083014,0.1577719820796301,0.4,0.6,-0.22118956206187423,84,85,0,0,-1.0,-0.05,0.05,0.0,0.0,2,-0.45,0,0,2,1,0,4,1,H
2022-08-14,2022-23,Ligue1,Ajaccio,Lens,1493.853557711168,1577.8326617412351,-83.97910403006722,0.4512554498782657,1447.913577151437,1584.1144466935348,-136.20086954209773,178.1822790781789,0.0,0.7333333333333333,-0.7333333333333333,1.0,2.0,2.4,1.6,0.5,0.7890353920888272,0.5,0.583969465648855,0.0,0.06586392863369384,0.4,0.6,-0.159717196592844,9,7,1,1,2.0,0.1,-0.1,0.45,0.0,0,0.0,0,0,9,1,0,3,1,D
2022-08-14,2022-23,EPL,Nott'm Forest,West Ham,1490.474731740891,1526.9789135001877,-36.50418175929667,0.519412281176988,1430.1440318564446,1528.9077037419881,-98.76367188554354,175.15255888369654,0.0,0.26666666666666666,-0.26666666666666666,0.0,2.0,1.6,1.8,0.5,0.1457321304649549,0.5,0.393060374739764,0.0,-0.1805273292587185,0.4,0.3,0.1854337060134999,8,7,1,1,1.0,0.05,-0.05,0.45,0.0,0,0.0,0,0,0,1,1,1,1,H
2022-08-14,2022-23,Ligue1,Brest,Marseille,1452.5189789611795,1610.0058758808384,-157.48689691965888,0.3500670909103357,1455.4523939773273,1610.1297939647784,-154.67739998745105,62.901484127153836,0.2,0.6,-0.39999999999999997,1.6,2.4,2.2,1.2,0.05621096460791117,0.78764746703678,0.3752255378209577,0.7142262317834837,-0.22513026182073645,0.17693051424961595,0.1,0.7,-0.5181244931154368,7,7,1,1,0.0,0.0,0.0,0.25,-1.25,4,-0.2,1,0,2,1,0,3,1,D
2022-08-14,2022-23,LaLiga,Almeria,Real Madrid,1500.0,1717.8370436034859,-217.83704360348588,0.2756490155062285,1500.0,1745.348798717169,-245.34879871716907,200.0,0.5,0.5333333333333333,-0.033333333333333326,1.5,1.5,2.2,0.4,0.5,0.4436733749710849,0.5,0.6068008327550312,0.0,-0.04017114736541771,0.5,0.5,-0.0025757650901745976,14,86,0,0,-10.0,-0.5,0.5,0.45,0.0,0,0.0,0,0,3,0,0,2,1,A
2022-08-14,2022-23,Ligue1,Reims,Clermont,1470.004085348393,1418.3017690806405,51.702316267752394,0.6423194723793734,1466.4104633669822,1399.274963548179,67.13549981880328,62.415741294810836,0.4,0.2,0.2,1.6,2.2,0.6,2.2,0.21235253296322,0.09368494101318527,0.35572519083969467,0.2396252602359473,-0.16825419588586782,-0.13225901125222891,0.3,0.2,0.07469308448003578,7,8,1,1,-1.0,-0.05,0.05,0.5,0.5,2,0.04999999999999999,0,0,0,1,1,3,1,A
2022-08-14,2022-23,LaLiga,Cadiz,Sociedad,1457.5057723595608,1564.240019549064,-106.73424718950332,0.41907090506490213,1474.2545567398577,1580.1344486504092,-105.87989191055158,63.63757405614042,0.5333333333333333,0.4666666666666667,0.06666666666666665,1.2,1.0,1.6,1.2,0.6328938237335183,0.43511450381679384,0.5246356696738376,0.5201249132546842,0.1015186850868531,-0.09993721725251589,0.6,0.4,0.15093649466881165,84,84,0,0,0.0,0.0,0.0,0.0,-2.25,4,-0.45,1,2,0,0,1,2,1,A
2022-08-14,2022-23,LaLiga,Valencia,Girona,1483.0390845776353,1500.0,-16.96091542236468,0.5474042602818227,1489.4000455222672,1500.0,-10.599954477732808,62.52327346470347,0.4,0.5,-0.09999999999999998,0.8,1.0,1.5,1.5,0.5704371963913948,0.5,0.5399028452463567,0.5,0.11247881353318007,0.0,0.6,0.5,0.08070471379273281,85,14,0,0,10.0,0.5,-0.5,0.45,0.0,0,0.0,0,2,0,0,0,2,1,H
2022-08-14,2022-23,Ligue1,Auxerre,Angers,1491.8462223418362,1423.256010065717,68.59021227611925,0.6643321536712059,1444.3663139433063,1423.5046726815492,20.861641261757086,177.39372679743028,0.0,0.4666666666666667,-0.4666666666666667,1.0,4.0,1.2,0.8,0.5,0.4984964145269488,0.5,0.553296321998612,0.0,0.12422073062479284,0.4,0.5,-0.06900336678758845,7,7,1,1,0.0,0.0,0.0,0.45,0.0,0,0.0,0,0,2,1,0,3,1,D
2022-08-14,2022-23,SerieA,Lazio,Bologna,1592.4779461224607,1464.209599995156,128.26834612730477,0.7361775701652912,1596.8521477692286,1460.3583398649923,136.4938079042363,63.94838311842039,0.5333333333333333,0.4666666666666667,0.06666666666666665,2.4,2.0,1.4,1.6,0.48114735137635894,0.5211658570437196,0.5349757113115892,0.4813324080499653,-0.030731013142853952,0.10741987403944223,0.5,0.6,-0.056131522397008304,85,85,0,0,0.0,0.0,0.0,0.5,-0.25,4,0.04999999999999999,0,4,1,0,0,4,1,H
2022-08-14,2022-23,SerieA,Fiorentina,Cremonese,1528.6729426883564,1500.0,28.672942688356443,0.6113232533104376,1528.4061686266666,1500.0,28.406168626666613,63.60364851636197,0.4,0.5,-0.09999999999999998,1.0,1.8,1.5,1.5,0.5898681471200555,0.5,0.5080499653018737,0.5,0.14642559936494537,0.0,0.6,0.5,0.08608592794671865,85,14,0,0,10.0,0.5,-0.5,0.45,0.0,0,0.0,0,1,0,0,0,4,1,H
2022-08-14,2022-23,Ligue1,Troyes,Toulouse,1445.7147778455285,1500.234709327371,-54.519931481842605,0.4934956626552717,1427.5352031018656,1503.4840815488133,-75.94887844694767,68.51477566124315,0.3333333333333333,0.3333333333333333,0.0,1.8,1.8,1.0,1.0,0.17418459403192224,0.5,0.44226231783483694,0.5,-0.09100489349009422,0.0,0.4,0.5,-0.14363949540583376,7,7,1,1,0.0,0.0,0.0,0.45,0.0,0,0.0,0,0,1,1,0,3,1,A
2022-08-15,2022-23,SerieA,Juventus,Sassuolo,1634.1040832868468,1528.2688424035962,105.83524088325066,0.7103449071323398,1644.816006497932,1527.8583860165795,116.95762048135248,66.03007982221644,0.4666666666666667,0.26666666666666666,0.2,1.4,1.6,1.2,2.6,0.23664122137404575,0.3122831367106176,0.4126301179736294,0.36946564885496186,-0.14642559936494537,-0.08678483677198073,0.4,0.4,-0.023029552202717213,86,85,0,0,1.0,0.05,-0.05,0.75,1.0,4,0.3,0,0,0,1,1,4,1,H
2022-08-15,2022-23,SerieA,Verona,Napoli,1507.9458920325758,1674.4971109107444,-166.55121887816858,0.33829025290730624,1502.749305671029,1683.4063805145142,-180.65707484348513,63.58731693918232,0.3333333333333333,0.8,-0.46666666666666673,1.4,1.8,3.0,0.8,0.2569974554707379,0.9437890353920887,0.45211658570437196,0.7650242886884108,0.030731013142853952,0.06119861870083014,0.5,0.9,-0.35754172211584145,86,85,0,0,1.0,0.05,-0.05,0.25,0.25,4,-0.2,1,1,4,0,0,4,1,A
2022-08-15,2022-23,LaLiga,Ath Bilbao,Mallorca,1525.4193880571,1437.2381730993523,88.18121495774767,0.6889971405251085,1528.445222697598,1433.5345288419978,94.91069385560013,62.83056728496355,0.4666666666666667,0.4666666666666667,0.0,0.8,0.4,1.4,1.8,0.3476752255378209,0.7460097154753643,0.5043025676613463,0.5696738376127689,-0.06244000991929397,0.15426440660588242,0.4,0.7,-0.24510254410353555,85,85,0,0,0.0,0.0,0.0,0.5,0.5,2,0.04999999999999999,1,0,3,1,0,2,1,D
2022-08-15,2022-23,LaLiga,Getafe,Ath Madrid,1449.3619277357595,1648.0717443925332,-198.70981665677368,0.2981668397512628,1452.0269633587554,1669.2762354600163,-217.24927210126089,63.67257950441277,0.26666666666666666,0.6666666666666666,-0.39999999999999997,0.4,0.8,1.2,0.8,0.18875780707841774,0.7702984038861902,0.41325468424705064,0.5727272727272728,-0.11279839295624015,0.09993721725251589,0.4,0.6,-0.2884371988741876,85,85,0,0,0.0,0.0,0.0,0.0,-0.75,4,-0.45,1,0,4,1,0,2,1,A
2022-08-15,2022-23,LaLiga,Betis,Elche,1584.0303082627572,1437.7248973434444,146.30541091931286,0.7558434725223578,1595.410798976585,1441.7276452991377,153.6831536774473,63.25943206581528,0.5333333333333333,0.26666666666666666,0.26666666666666666,1.2,0.4,0.8,1.6,0.5796900300717094,0.45246356696738377,0.5895211658570437,0.5013879250520472,0.04017114736541771,0.11279839295624015,0.5,0.6,0.010683114579624897,87,85,0,0,2.0,0.1,-0.1,0.5,1.0,4,0.04999999999999999,1,3,1,0,0,2,1,H
2022-08-15,2022-23,EPL,Liverpool,Crystal Palace,1732.4752933399163,1485.0425508852134,247.43274245470298,0.8471163007273854,1744.4250322527578,1479.1975948994805,265.2274373532773,66.91997071828811,0.7333333333333333,0.4666666666666667,0.2666666666666666,2.0,1.2,1.0,1.2,0.6733749710848946,0.3476752255378209,0.5770298403886189,0.4292852185981957,-0.02217196414678483,0.0124541756771373,0.5,0.4,0.13470455687839372,9,10,1,1,-1.0,-0.05,0.05,1.0,3.5,4,0.55,0,15,0,0,1,1,1,D
2022-08-19,2022-23,Ligue1,Lyon,Troyes,1607.269410276971,1433.0650233329861,174.2043869439849,0.7842528224095301,1614.3251469825539,1416.5620509652178,197.763096017336,63.921062966183634,0.8,0.13333333333333333,0.6666666666666667,2.4,1.4,1.2,2.4,0.9063150589868146,0.07078417765440666,0.5925052047189452,0.3251214434420541,0.13299079557222968,-0.2175024386155178,0.8,0.3,0.4883519691992616,14,5,1,2,9.0,0.45,-0.45,1.0,1.5,2,0.55,0,3,0,0,1,3,1,H
2022-08-19,2022-23,Bundesliga,M'gladbach,Hertha,1520.0968915885305,1405.2501519583943,114.8467396301362,0.7209007690752651,1512.6204500370907,1397.902287643124,114.71816239396662,63.18554606677693,0.7333333333333333,0.13333333333333333,0.6,2.8,1.2,1.0,1.8,0.6483923201480453,0.1633125144575526,0.6257460097154753,0.422970159611381,0.17232948652084587,-0.07775888919115687,0.5,0.5,0.23448600787664742,6,6,2,2,0.0,0.0,0.0,0.25,0.25,4,-0.2,0,6,1,0,0,0,1,H
2022-08-19,2022-23,LaLiga,Sevilla,Valladolid,1621.292150152824,1396.0182209073116,225.27392924551236,0.8298555849547975,1632.1298489788715,1367.9509743514034,264.1788746274681,64.98994148932731,0.4,0.0,0.4,0.8,0.8,0.4,2.8,0.3622484385843164,0.0,0.4826509368494102,0.26141568355308814,-0.07599428069040641,-0.14332295959513885,0.4,0.0,0.2627030926963428,7,6,1,1,1.0,0.05,-0.05,0.0,0.0,2,-0.45,0,0,0,1,1,2,1,D
2022-08-19,2022-23,LaLiga,Espanol,Vallecano,1457.5568642818819,1443.4619893507302,14.094874931151708,0.5912075956115529,1458.120679765433,1448.0528718679172,10.06780789751565,68.46132997920775,0.26666666666666666,0.13333333333333333,0.13333333333333333,1.0,1.2,0.8,2.2,0.30210501966227155,0.1633125144575526,0.4906315058986815,0.3948646773074254,0.025312214254613538,-0.09145404091702175,0.5,0.5,0.08783139724190259,6,6,1,1,0.0,0.0,0.0,0.0,-1.0,2,-0.45,1,3,1,0,0,2,1,A
2022-08-20,2022-23,EPL,Leicester,Southampton,1519.7044709821294,1413.0038812517403,106.70058973038908,0.7113687696483927,1522.6813511975513,1419.6478735339838,103.03347766356751,63.287764410962666,0.5333333333333333,0.06666666666666667,0.4666666666666667,2.8,1.8,1.0,3.0,0.3303261623872311,0.14457552625491557,0.48258154059680775,0.34885496183206105,-0.021639490756888334,-0.12498803331088766,0.4,0.5,0.08070643936276539,7,7,2,2,0.0,0.0,0.0,0.5,1.25,4,0.04999999999999999,0,0,1,1,0,1,1,A
2022-08-20,2022-23,LaLiga,Mallorca,Betis,1440.262127347754,1590.288762731453,-150.02663538369916,0.3598996775301507,1438.7932882361702,1600.8612309361151,-162.06794269994498,69.32524778468557,0.5333333333333333,0.6666666666666666,-0.1333333333333333,1.2,1.4,1.8,0.4,0.5921813555401342,0.7702984038861902,0.545176960444136,0.6838306731436502,0.18450394908989892,0.10275569205237617,0.5,0.6,-0.08375562600201181,5,5,1,1,0.0,0.0,0.0,0.0,-0.5,2,-0.45,1,4,4,0,0,2,1,A
2022-08-20,2022-23,LaLiga,Osasuna,Cadiz,1479.8506698408805,1448.7821912747688,31.068478566111708,0.614594737262325,1490.988984303217,1464.664202931959,26.32478137125804,62.937698125555805,0.3333333333333333,0.4666666666666667,-0.13333333333333336,0.8,1.4,1.0,1.0,0.48369188063844554,0.3684941013185288,0.4600971547536433,0.4714087439278279,-0.01583011599618203,0.0142828742389338,0.6,0.4,0.06844329997765408,8,6,1,1,2.0,0.1,-0.1,1.0,1.5,4,0.55,0,1,0,0,1,2,1,H
2022-08-20,2022-23,EPL,Bournemouth,Arsenal,1505.5015392156454,1610.3519503038538,-104.85041108820838,0.4217132316919941,1541.8827140206565,1612.6613775263006,-70.77866350564409,164.0145154135463,0.5,0.6,-0.09999999999999998,1.0,2.0,2.2,1.6,0.37499999999999994,0.8501040943789034,0.325,0.665648854961832,0.0,0.250143286614491,0.4,0.8,-0.3664740589888066,7,7,2,2,0.0,0.0,0.0,0.45,0.0,0,0.0,0,0,3,1,0,1,1,A
2022-08-20,2022-23,EPL,Tottenham,Wolves,1621.3481172842528,1456.0199382237558,165.32817906049695,0.7754819562361507,1619.2528377008955,1455.4216096675361,163.83122803335937,63.54979583146466,0.8666666666666667,0.13333333333333333,0.7333333333333334,3.0,0.6,0.8,2.2,0.7108489474901688,0.17580383992597734,0.6823733518390007,0.4202637057598889,0.13385367686085828,-0.14909865207519943,0.5,0.5,0.27002677064484026,6,7,2,2,-1.0,-0.05,0.05,0.5,0.25,4,0.04999999999999999,1,8,1,0,0,1,1,H
2022-08-20,2022-23,EPL,Crystal Palace,Aston Villa,1490.5964116968514,1482.327602439823,8.268809257028352,0.583078100826973,1487.175104061431,1479.4116251258602,7.763478935570902,63.16603386498593,0.3333333333333333,0.3333333333333333,0.0,1.0,1.4,1.2,1.6,0.3194540828128614,0.48369188063844554,0.4541984732824427,0.4757113115891742,0.0679927837935179,-0.04623967406795146,0.5,0.6,-0.04287954456771148,5,7,2,2,-2.0,-0.1,0.1,0.25,-0.75,4,-0.2,0,1,1,0,0,1,1,H
2022-08-20,2022-23,EPL,Everton,Nott'm Forest,1431.6274146713038,1500.4788763446745,-68.85146167337075,0.47289715778381386,1432.8068210728986,1509.7350685717229,-76.92824749882425,63.35834363487635,0.2,0.5,-0.3,1.4,2.6,0.5,1.0,0.09368494101318527,0.625,0.3718945176960444,0.4875,-0.21615699527091464,0.0,0.2,0.6,-0.3157693841404212,7,6,2,2,1.0,0.05,-0.05,0.45,0.0,0,0.0,0,0,1,1,0,1,1,D
2022-08-20,2022-23,EPL,Fulham,Brentford,1398.7997887200654,1500.166342417455,-101.36655369738969,0.4266115201499603,1373.1245341236133,1488.6593518759842,-115.53481775237083,71.97792773084856,0.2,0.6666666666666666,-0.4666666666666666,0.8,1.6,2.6,1.2,0.2625491556789266,0.6703678001387924,0.45752949340735605,0.6841082581540597,-0.03462964937024935,0.027873862858523352,0.5,0.6,-0.1992252303588355,7,7,2,2,0.0,0.0,0.0,0.45,0.0,0,0.0,0,2,2,0,0,1,1,H
2022-08-20,2022-23,Ligue1,Monaco,Lens,1659.1766627594118,1577.0527489392873,82.12391382012447,0.6814766896816145,1664.5463909823557,1582.0217797790835,82.52461120327212,63.68871046114563,0.7333333333333333,0.7333333333333333,0.0,2.2,1.4,2.0,1.2,0.6067545685866296,0.6067545685866296,0.5503816793893129,0.5503816793893129,0.0538152977169625,0.058064800614215525,0.5,0.5,-0.0010623757243132248,7,6,2,2,1.0,0.05,-0.05,0.0,-1.25,4,-0.45,0,12,10,0,0,3,1,A
2022-08-20,2022-23,Ligue1,Marseille,Nantes,1607.6069493354037,1514.364127185162,93.24282215024164,0.6952059791197752,1606.9362678029374,1508.0026267024111,98.9336411005263,62.771410462495545,0.6666666666666666,0.4,0.2666666666666666,2.4,0.8,1.2,1.2,0.6171640064769836,0.33957899606754566,0.6386537126995142,0.49625260235947255,0.15294124879526863,-0.038525217680883087,0.5,0.5,0.1528631468064079,6,8,2,2,-2.0,-0.1,0.1,0.75,1.0,4,0.3,0,3,3,0,0,3,1,H
2022-08-20,2022-23,LaLiga,Celta,Real Madrid,1491.8093502506708,1723.5750858026674,-231.7657355519966,0.25993090981213823,1495.229302296374,1751.6823706925657,-256.4530683961916,62.81567880466393,0.4666666666666667,0.5333333333333333,-0.06666666666666665,1.6,1.4,1.8,0.6,0.3569280592181355,0.6662040249826509,0.4673143650242887,0.5939625260235947,-0.1323688975018149,0.017209274626397927,0.5,0.6,-0.17137557472300852,7,6,1,1,1.0,0.05,-0.05,0.0,-2.0,4,-0.45,1,1,4,0,0,2,1,A
2022-08-20,2022-23,SerieA,Torino,Lazio,1505.1672677703768,1597.9698004383633,-92.8025326679865,0.43871195008047803,1502.326712805192,1602.8288993802082,-100.50218657501614,63.49853351347916,0.6,0.7333333333333333,-0.1333333333333333,1.2,1.2,2.6,1.8,0.6460791117279666,0.722414989590562,0.48278972935461484,0.5677307425399029,-0.0029841466809511987,0.024187530016172333,0.6,0.6,-0.047112141936251795,7,6,1,1,1.0,0.05,-0.05,0.0,-0.25,4,-0.45,0,1,5,0,0,4,1,D
2022-08-20,2022-23,SerieA,Inter,Spezia,1729.5934877842628,1421.081217603501,308.5122701807618,0.8873308758725701,1762.6430968025147,1413.2927546562269,349.35034214628786,70.67172821606623,1.0,0.4,0.6,2.8,1.0,1.6,2.4,0.9999999999999999,0.5898681471200555,0.677029840388619,0.456557945870923,0.08900744194713753,0.04137810803323418,1.0,0.6,0.26955827032788593,7,6,1,1,1.0,0.05,-0.05,0.75,1.25,4,0.3,0,5,1,0,0,4,1,H
2022-08-20,2022-23,SerieA,Sassuolo,Lecce,1520.8441250345136,1494.408274046014,26.435850988499624,0.6082590611608291,1521.5012876152439,1456.2185044728353,65.28278314240856,63.393354815732565,0.26666666666666666,0.0,0.26666666666666666,1.0,2.8,1.0,2.0,0.1873698820263706,0.5,0.29493407356002777,0.5,-0.16103201046280674,0.0,0.3,0.4,-0.19468201371910207,5,7,1,1,-2.0,-0.1,0.1,0.45,0.0,0,0.0,0,0,0,1,1,4,1,H
2022-08-20,2022-23,Bundesliga,Augsburg,Mainz,1445.0778111527502,1512.5335788613531,-67.45576770860293,0.47490024657885965,1438.8355904660011,1508.9340393713317,-70.09844890533054,64.28707283267602,0.4,0.7333333333333333,-0.33333333333333326,1.0,2.8,1.8,1.0,0.5898681471200555,0.6067545685866296,0.40055517002081886,0.5466342817487855,0.12077206026302065,0.10886191553781828,0.6,0.5,-0.012763847117334637,7,6,2,2,1.0,0.05,-0.05,0.75,0.25,4,0.3,0,1,5,0,0,0,1,A
2022-08-20,2022-23,Bundesliga,Union Berlin,RB Leipzig,1582.7792906288034,1599.0848682520514,-16.305577623247927,0.5483387217059995,1585.5441827195905,1595.9229628070536,-10.378780087463156,63.56942691524314,0.7333333333333333,0.4,0.33333333333333326,2.2,1.0,1.8,1.4,0.6733749710848946,0.37705297247281977,0.5957668285912561,0.5262317834836919,0.11304405964118132,-0.08777138184102341,0.5,0.5,0.14166812130046091,6,7,2,2,-1.0,-0.05,0.05,0.75,0.5,4,0.3,0,9,4,0,0,0,1,H
2022-08-20,2022-23,Bundesliga,Wolfsburg,Schalke 04,1498.768586680744,1337.2076337781148,161.5609529026292,0.7716836891224451,1504.4752176277354,1255.9885235270713,248.48669410066418,64.0363972541693,0.4,0.26666666666666666,0.13333333333333336,1.2,1.4,1.6,2.2,0.25121443442054125,0.23826046726810082,0.42262317834836916,0.43608605135322687,-0.040789591438133356,-0.0866255555943485,0.4,0.5,-0.01366823542405049,6,7,2,2,-1.0,-0.05,0.05,1.0,3.5,2,0.55,0,0,1,1,0,0,1,D
2022-08-20,2022-23,Bundesliga,Stuttgart,Freiburg,1449.849430478688,1543.297074003578,-93.44764352489005,0.437797719009917,1451.1091170532507,1540.1618388621691,-89.05272180891848,63.433567823139164,0.4666666666666667,0.4,0.06666666666666665,1.6,1.4,2.2,2.4,0.43742771223687255,0.31644691186675916,0.5156141568355308,0.47925052047189454,0.14268598473101973,-0.06541719152677615,0.5,0.4,0.11636190324788642,7,8,2,2,-1.0,-0.05,0.05,0.0,-1.25,4,-0.45,1,5,0,0,1,0,1,A
2022-08-20,2022-23,Bundesliga,Leverkusen,Hoffenheim,1581.322990930898,1480.595264266254,100.72772666464402,0.7042582556874726,1575.5647835558875,1478.7633601403768,96.80142341551073,63.762004092679234,0.6,0.2,0.39999999999999997,1.8,1.2,2.0,3.6,0.3060374739764053,0.4337265787647467,0.47619708535739075,0.4045107564191534,-0.16824905394633788,-0.11432093588963425,0.3,0.6,-0.1024827234767019,7,7,2,2,0.0,0.0,0.0,0.5,1.25,4,0.04999999999999999,0,0,1,1,0,0,1,A
2022-08-20,2022-23,Bundesliga,Dortmund,Werder Bremen,1650.9461734189422,1414.3646753895612,236.581498029381,0.8388499209559119,1661.7231442796608,1394.1514323610966,267.57171191856423,65.14484776452588,0.8,0.2,0.6000000000000001,2.4,1.4,1.2,2.0,0.9437890353920887,0.25005783021050193,0.641498959056211,0.45003469812630115,0.2244322448156413,-0.08062891237842905,0.9,0.5,0.3975641558263917,8,7,2,2,1.0,0.05,-0.05,1.0,2.0,2,0.55,0,4,2,0,0,0,1,A
2022-08-20,2022-23,SerieA,Udinese,Salernitana,1485.7619544426282,1415.978635888317,69.78331855431111,0.6658619663295385,1475.283645456037,1387.7894542747827,87.49419118125434,64.01418254847111,0.26666666666666666,0.3333333333333333,-0.06666666666666665,2.0,2.0,0.8,1.6,0.2914642609299098,0.13948646773074252,0.4961138098542679,0.35815405968077724,0.09961306552468159,-0.2137319588376363,0.4,0.3,0.17582064193374397,7,6,1,1,1.0,0.05,-0.05,0.5,1.5,2,0.04999999999999999,0,0,0,1,1,4,1,D
2022-08-21,2022-23,SerieA,Empoli,Fiorentina,1445.539461932272,1536.7638243853198,-91.22436245304789,0.44095022633052994,1433.4903534014447,1536.4109318121536,-102.92057841070891,68.95045150502506,0.26666666666666666,0.6,-0.3333333333333333,1.0,1.8,1.6,1.4,0.3122831367106176,0.78764746703678,0.4526717557251908,0.5616932685634975,0.05519525534556578,0.22733441633457915,0.4,0.7,-0.26413125103837065,7,7,1,1,0.0,0.0,0.0,0.5,0.0,2,0.04999999999999999,1,0,2,1,0,4,1,D
2022-08-21,2022-23,SerieA,Atalanta,Milan,1581.4334206295202,1716.0441920411508,-134.6107714116306,0.38058669478444057,1579.848056766523,1737.1413979321383,-157.29334116561517,65.22406202751426,0.4666666666666667,1.0,-0.5333333333333333,1.2,1.0,2.6,0.6,0.546148507980569,0.9999999999999999,0.5482303955586398,0.7204024982650937,-0.06851013038318342,0.127606557050874,0.6,1.0,-0.3055350705399855,8,8,1,1,0.0,0.0,0.0,0.25,-0.5,4,-0.2,1,1,15,0,0,4,1,D
2022-08-21,2022-23,SerieA,Bologna,Verona,1458.7177456792533,1499.2745115583516,-40.55676587909829,0.513586560832186,1454.441104032393,1495.3859735766018,-40.944869544208814,63.659425514261684,0.26666666666666666,0.26666666666666666,0.0,1.2,1.8,1.6,2.6,0.27897293546148505,0.1429562803608605,0.44205412907702984,0.34115197779319917,0.05250133088041593,-0.055982791599387835,0.4,0.4,0.08635073221606476,7,6,1,1,1.0,0.05,-0.05,0.5,0.25,4,0.04999999999999999,1,0,0,1,1,4,1,D
